PERMNO,HdrCUSIP,Ticker,PERMCO,MthCalDt,MthPrc,MthRet,MthVol,ShrOut,DisFacPr,vwretd
89730,46428723,EEM,37493,2024-02-29,39.990000,0.041678,608817575,442800,,0.050583
89730,46428723,EEM,37493,2024-03-28,41.080000,0.027257,575602296,442800,,0.032450
89730,46428723,EEM,37493,2024-04-30,40.990000,-0.002191,622001930,418050,,-0.042724
89730,46428723,EEM,37493,2024-05-31,41.790000,0.019517,597608299,445950,,0.046552
89730,46428723,EEM,37493,2024-06-28,42.590000,0.026200,539128925,445950,0.000000,0.026073
89730,46428723,EEM,37493,2024-07-31,42.950000,0.008453,555333753,444150,,0.019877
89730,46428723,EEM,37493,2024-08-30,43.370000,0.009779,567478137,407250,,0.021570
89730,46428723,EEM,37493,2024-09-30,45.860000,0.057413,678472403,407250,,0.020970
89730,46428723,EEM,37493,2024-10-31,44.450000,-0.030746,666119149,407250,,-0.008300
89730,46428723,EEM,37493,2024-11-29,43.260000,-0.026772,496497615,404550,,0.064859
89730,46428723,EEM,37493,2024-12-31,41.820000,-0.016919,525278297,404550,0.000000,-0.031580
89730,46428723,EEM,37493,2025-01-31,42.720000,0.021521,488684722,370350,,0.032292
89730,46428723,EEM,37493,2025-02-28,43.210000,0.011470,517700010,378900,,-0.017566
89730,46428723,EEM,37493,2025-03-31,43.700000,0.011340,563847546,380250,,-0.055123
89730,46428723,EEM,37493,2025-04-30,43.760000,0.001373,690353707,376650,,-0.003612
89730,46428723,EEM,37493,2025-05-30,45.520000,0.040219,485429555,376650,,0.061265
89730,46428723,EEM,37493,2025-06-30,48.240000,0.069887,539254704,380250,0.000000,0.049246
